Dist Code,Year,State Code,State,District,CANALS AREA (1000 ha),TANKS AREA (1000 ha),TUBE WELLS AREA (1000 ha),OTHER WELLS AREA (1000 ha),TOTAL WELLS AREA (1000 ha),OTHER SOURCES AREA (1000 ha),NET AREA (1000 ha),GROSS AREA (1000 ha)
629,2002,18,Himachal Pradesh,Kangra,0,0.27,8.15,0.08,8.21,56.33,64.81,86.36
629,2003,18,Himachal Pradesh,Kangra,0,0,7.65,1.11,8.75,37.13,45.89,83.4
629,2004,18,Himachal Pradesh,Kangra,0.01,0.03,8.38,0.94,9.31,35.49,44.84,83.58
629,2005,18,Himachal Pradesh,Kangra,0.01,0,8.59,0.9,9.5,34.99,44.49,83.42
629,2006,18,Himachal Pradesh,Kangra,0,0,9.28,0.86,10.15,36.28,46.41,85.39
629,2007,18,Himachal Pradesh,Kangra,0,0.03,9.82,2.14,11.96,37.84,49.83,90.67
629,2008,18,Himachal Pradesh,Kangra,0,0.03,10.79,1.04,11.83,35.77,47.63,87.27
629,2009,18,Himachal Pradesh,Kangra,0,0.03,12.27,0.85,13.12,32.7,45.85,87.77
629,2010,18,Himachal Pradesh,Kangra,0,0.03,13.87,1.02,14.89,34.31,49.22,91.62
629,2011,18,Himachal Pradesh,Kangra,0,0,16.49,1.02,17.51,34.59,52.11,94.71
629,2012,18,Himachal Pradesh,Kangra,0,0,16.84,1.02,17.86,34.63,52.5,98.29
629,2013,18,Himachal Pradesh,Kangra,0.01,0.01,19.66,0.53,20.2,34.29,54.51,93.91
629,2014,18,Himachal Pradesh,Kangra,0.01,0.01,19.91,0.21,20.12,34.89,55.04,90.58
629,2016,18,Himachal Pradesh,Kangra,0.01,0.02,18.79,1.05,19.84,32.86,52.73,110.17
630,2000,18,Himachal Pradesh,Kinnaur,0,0,0,0,0,4.45,4.45,5.73
630,2001,18,Himachal Pradesh,Kinnaur,0,0,0,0,0,4.53,4.53,5.48
630,2002,18,Himachal Pradesh,Kinnaur,0,0,0,0,0,4.42,4.42,5.35
630,2003,18,Himachal Pradesh,Kinnaur,0,0,0,0,0,4.48,4.49,5.35
630,2004,18,Himachal Pradesh,Kinnaur,0,0,0,0,0,4.48,4.48,5.63
630,2005,18,Himachal Pradesh,Kinnaur,0,0,0,0,0,4.77,4.77,5.77
630,2006,18,Himachal Pradesh,Kinnaur,0,0,0,0,0,4.68,4.68,5.65
630,2007,18,Himachal Pradesh,Kinnaur,0,0,0,0,0,4.86,4.86,6.02
630,2008,18,Himachal Pradesh,Kinnaur,0,0,0,0,0,4.91,4.91,6.11
630,2009,18,Himachal Pradesh,Kinnaur,0,0,0,0,0,5,5,6.11
630,2010,18,Himachal Pradesh,Kinnaur,0,0,0,0,0,5.43,5.43,6.85
630,2011,18,Himachal Pradesh,Kinnaur,0,0,0,0,0,5.29,5.29,6.61
630,2012,18,Himachal Pradesh,Kinnaur,0,0,0,0,0,5.29,5.29,6.4
630,2013,18,Himachal Pradesh,Kinnaur,0,0,0,0,0,5.28,5.28,5.4
630,2014,18,Himachal Pradesh,Kinnaur,0,0,0,0,0,5.35,5.35,6.27
630,2016,18,Himachal Pradesh,Kinnaur,0,0,0,0,0,5.47,5.47,6.51
631,2000,18,Himachal Pradesh,Kullu,0,0,0,0,0,2.51,2.51,2.91
631,2001,18,Himachal Pradesh,Kullu,0,0,0,0,0,2.51,2.51,2.79
631,2002,18,Himachal Pradesh,Kullu,0,0,0,0,0,2.5,2.5,2.98
631,2003,18,Himachal Pradesh,Kullu,0,0,0,0,0,2.87,2.88,2.9
631,2004,18,Himachal Pradesh,Kullu,0,0,0,0,0,2.81,2.81,2.88
631,2005,18,Himachal Pradesh,Kullu,0,0,0,0,0,2.65,2.65,2.81
631,2006,18,Himachal Pradesh,Kullu,0,0,0,0,0,2.08,2.08,2.85
631,2007,18,Himachal Pradesh,Kullu,0,0,0,0,0,2.3,2.3,3.05
631,2008,18,Himachal Pradesh,Kullu,0,0,0,0,0,2.55,2.55,3.05
631,2009,18,Himachal Pradesh,Kullu,0,0,0,0,0,2.55,2.55,2.88
631,2010,18,Himachal Pradesh,Kullu,0,0,0,0,0,2.55,2.55,2.9
631,2011,18,Himachal Pradesh,Kullu,0,0,0,0,0,2.55,2.55,2.94
631,2012,18,Himachal Pradesh,Kullu,0,0,0,0,0,2.55,2.55,3.09
631,2013,18,Himachal Pradesh,Kullu,0,0,0,0,0,2.63,2.63,2.68
631,2014,18,Himachal Pradesh,Kullu,0,0.05,0,0,0,2.5,2.54,2.82
631,2016,18,Himachal Pradesh,Kullu,0,0.05,0,0,0,2.63,2.68,2.95
632,2000,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0,0,3.48,3.49,3.6
632,2001,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0,0,3.29,3.3,3.38
632,2002,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0,0,3.32,3.33,3.41
632,2003,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0,0,3.04,3.04,3.17
632,2004,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0,0,3.29,3.29,3.49
632,2005,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0,0,3.29,3.29,3.46
632,2006,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0,0,3.28,3.28,3.46
632,2007,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0,0,3.28,3.28,3.44
632,2008,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0,0,3.36,3.36,3.55
632,2009,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0,0,3.4,3.4,3.59
632,2010,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0,0,3.39,3.39,3.52
632,2011,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0,0,3.37,3.37,3.49
632,2012,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0,0,3.38,3.38,3.43
632,2013,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0,0,3.4,3.4,3.46
632,2014,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0,0,2.68,2.68,2.68
632,2016,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0,0,3.4,3.4,3.4
633,2000,18,Himachal Pradesh,Solan,0,0,0.81,0.76,1.57,7.96,9.53,17.76
633,2001,18,Himachal Pradesh,Solan,0,0,0.81,0.76,1.57,7.96,9.53,18.06
633,2002,18,Himachal Pradesh,Solan,0,0,0.8,0,0.8,8.73,9.53,17.42
633,2003,18,Himachal Pradesh,Solan,0,0,1.06,1.25,2.31,7.45,9.76,18.23
633,2004,18,Himachal Pradesh,Solan,0,0,1.53,1.27,2.8,7.17,9.96,18.37
633,2005,18,Himachal Pradesh,Solan,0,0.44,1.79,0.04,1.83,8.16,10.43,17.66
633,2006,18,Himachal Pradesh,Solan,0,0.49,1.79,0.04,1.83,8.07,10.38,18.07
633,2007,18,Himachal Pradesh,Solan,0,0.5,1.71,0.04,1.75,8.82,11.07,18.5
633,2008,18,Himachal Pradesh,Solan,0,0.2,1.45,0.6,2.05,10.36,12.62,22.84
633,2009,18,Himachal Pradesh,Solan,0,0,2.98,0.63,3.61,7.87,11.47,16.53
633,2010,18,Himachal Pradesh,Solan,0,0,3.35,0.63,3.99,8.29,12.28,18.51
633,2011,18,Himachal Pradesh,Solan,0,0,3.46,0.78,4.24,7.72,11.96,17.73
633,2012,18,Himachal Pradesh,Solan,0,0,3.46,0.78,4.24,8.07,12.31,18.44
633,2013,18,Himachal Pradesh,Solan,0,0.79,3.11,0.07,3.18,7.35,11.32,17.51
633,2014,18,Himachal Pradesh,Solan,0,0.95,5,0,5,7.67,13.62,19.47
633,2016,18,Himachal Pradesh,Solan,0,0,1.23,1.96,3.19,6.48,9.67,32.13
634,2000,18,Himachal Pradesh,Mandi,0,0,0,0.2,0.2,13.11,13.31,25.8
634,2001,18,Himachal Pradesh,Mandi,0,0,0,0.2,0.2,12.9,13.11,25.59
634,2002,18,Himachal Pradesh,Mandi,0,0,0,0.2,0.2,13.34,13.54,26.02
634,2003,18,Himachal Pradesh,Mandi,0,0,0.18,0,0.18,13.59,13.77,25.13
634,2004,18,Himachal Pradesh,Mandi,0,0,0.18,0,0.18,13.59,13.77,25.24
634,2005,18,Himachal Pradesh,Mandi,0.47,0.21,0.37,0.11,0.48,11.99,13.15,24.58
634,2006,18,Himachal Pradesh,Mandi,0.47,0.21,0.37,0.11,0.48,11.99,13.15,26.94
634,2007,18,Himachal Pradesh,Mandi,0.48,0,0.36,0.1,0.46,11.63,12.56,26.08
634,2008,18,Himachal Pradesh,Mandi,0.48,0,0.36,0.1,0.46,11.68,12.61,24.8
634,2009,18,Himachal Pradesh,Mandi,0.48,0,0.36,0.1,0.46,11.68,12.61,24.93
634,2010,18,Himachal Pradesh,Mandi,0.49,0,0.36,0.1,0.45,11.71,12.65,24.97
634,2011,18,Himachal Pradesh,Mandi,0.5,0,0.36,0.1,0.45,11.74,12.69,28.59
634,2012,18,Himachal Pradesh,Mandi,0.5,0,0.36,0.1,0.45,11.74,12.69,25.78
634,2013,18,Himachal Pradesh,Mandi,0.5,0,0.36,0.1,0.45,11.58,12.53,28.23
634,2014,18,Himachal Pradesh,Mandi,0,0,0.09,0,0.09,13.54,13.64,24.52
634,2016,18,Himachal Pradesh,Mandi,0.08,0,0,0,0,12.61,12.69,25.63
635,2000,18,Himachal Pradesh,Shimla,0,0,0,0,0,3.02,3.02,5.27
635,2001,18,Himachal Pradesh,Shimla,0,0,0,0,0,3.14,3.15,5.13
635,2002,18,Himachal Pradesh,Shimla,0,0,0,0,0,2.42,2.43,4.73
635,2003,18,Himachal Pradesh,Shimla,0,0,0,0,0,2.49,2.49,4.59
635,2004,18,Himachal Pradesh,Shimla,0,0,0,0,0,2.33,2.33,4.21
635,2005,18,Himachal Pradesh,Shimla,0,0,0,0,0,2.18,2.18,4.51
635,2006,18,Himachal Pradesh,Shimla,0,0,0,0,0,2.07,2.07,3.97
635,2007,18,Himachal Pradesh,Shimla,0,0,0,0,0,2.38,2.38,3.83
635,2008,18,Himachal Pradesh,Shimla,0,0,0,0,0,2.55,2.55,3.58
635,2009,18,Himachal Pradesh,Shimla,0,0,0,0,0,2.55,2.55,3.64
635,2010,18,Himachal Pradesh,Shimla,0,0,0,0,0,2.07,2.07,3.41
635,2011,18,Himachal Pradesh,Shimla,0,0,0,0,0,2.25,2.25,3.27
635,2012,18,Himachal Pradesh,Shimla,0,0,0,0,0,2.32,2.32,3.48
635,2013,18,Himachal Pradesh,Shimla,0,0,0,0,0,2.41,2.41,3.43
635,2014,18,Himachal Pradesh,Shimla,0,0,0,0,0,2.41,2.41,3.44
635,2016,18,Himachal Pradesh,Shimla,0,0,0,0,0,2.56,2.56,3.46
636,2000,18,Himachal Pradesh,Sirmaur,3.46,0,2.68,0,2.68,8.55,14.7,26.76
636,2001,18,Himachal Pradesh,Sirmaur,3.67,0,2.09,0.19,2.28,8.32,14.26,26.39
636,2002,18,Himachal Pradesh,Sirmaur,3.51,0,1.96,0.39,2.35,7.82,13.68,25.73
636,2003,18,Himachal Pradesh,Sirmaur,3.52,0,1.62,0.51,2.13,8.23,13.88,25.57
636,2004,18,Himachal Pradesh,Sirmaur,3.37,0,2.63,0.42,3.05,7.7,14.12,26.62
636,2005,18,Himachal Pradesh,Sirmaur,3.54,0,2.8,0.37,3.17,7.63,14.35,26.57
636,2006,18,Himachal Pradesh,Sirmaur,3.63,0,2.6,0,2.6,8.06,14.3,26.82
636,2007,18,Himachal Pradesh,Sirmaur,3.5,0,2.69,0.01,2.7,8.15,14.35,27.17
636,2008,18,Himachal Pradesh,Sirmaur,3.57,0,2.61,0,2.61,8.24,14.42,27.11
636,2009,18,Himachal Pradesh,Sirmaur,3.62,0,1.55,0,1.55,9.14,14.31,27.06
636,2010,18,Himachal Pradesh,Sirmaur,3.72,0,1.96,0.02,1.99,8.47,14.18,27.67
636,2011,18,Himachal Pradesh,Sirmaur,3.54,0.06,2.43,0.05,2.48,8.31,14.38,27.7
636,2012,18,Himachal Pradesh,Sirmaur,3.66,0.01,2.09,0.36,2.45,9.07,15.17,28.95
636,2013,18,Himachal Pradesh,Sirmaur,3.58,0,2.19,0.36,2.55,8.9,15.03,28.32
636,2014,18,Himachal Pradesh,Sirmaur,3.63,0.07,2.09,0,2.09,8.9,14.69,26.22
636,2016,18,Himachal Pradesh,Sirmaur,3.25,0.13,1.86,1.2,3.06,8.38,14.81,28.27
651,2000,19,Kerala,Alappuzha,4.76,11.92,0,2.47,2.47,21.24,40.39,53.31
651,2001,19,Kerala,Alappuzha,5.39,10.45,0,5.48,5.48,21.17,42.49,45.3
651,2002,19,Kerala,Alappuzha,4.13,8.14,1.52,3.92,5.44,21.65,39.36,44.17
651,2003,19,Kerala,Alappuzha,4.89,8.86,3.22,0.07,3.29,20.67,37.71,47.03
651,2004,19,Kerala,Alappuzha,5.23,8.77,3.19,3.7,6.89,22.11,43,46.5
651,2005,19,Kerala,Alappuzha,5.49,8.44,3.18,3.72,6.91,22.82,43.66,45.97
651,2006,19,Kerala,Alappuzha,5.35,5.07,2.51,4.11,6.62,22.59,39.64,45.43
651,2007,19,Kerala,Alappuzha,1.07,2.63,1.42,5.09,6.51,24.49,34.71,46.22
651,2008,19,Kerala,Alappuzha,1.85,2.42,1.18,5.76,6.94,25.62,36.83,46.63
651,2009,19,Kerala,Alappuzha,2.01,2.57,1.03,5.81,6.84,22.56,33.98,43.6
651,2010,19,Kerala,Alappuzha,0.58,2.73,1.28,5.87,7.15,31.79,42.25,48.03
651,2011,19,Kerala,Alappuzha,1.21,0.67,1.08,6.07,7.15,25.76,34.8,46.9
651,2012,19,Kerala,Alappuzha,2.42,0.45,6.08,0.84,6.93,30.34,40.13,46.38
651,2013,19,Kerala,Alappuzha,1.86,0.28,6.42,0.89,7.31,28.62,38.06,46.14
651,2014,19,Kerala,Alappuzha,5.28,0.46,6.13,0.98,7.1,27.18,40.02,43.11
651,2015,19,Kerala,Alappuzha,6.24,0.46,7.73,0.82,8.55,25.16,40.4,1
651,2016,19,Kerala,Alappuzha,4.13,0.4,7.5,0.81,8.31,26.06,38.9,0
651,2017,19,Kerala,Alappuzha,2.42,0.44,7.07,0.87,7.94,25.06,35.86,0
652,2000,19,Kerala,Kannur,2.65,13.66,2,1.22,2,18.12,66.01,73.14
652,2001,19,Kerala,Kannur,2.89,14.82,1,1.22,2,18.56,64.35,70.89
652,2002,19,Kerala,Kannur,2.65,12.68,1.14,1.22,2.14,21.34,64.75,70.11
652,2003,19,Kerala,Kannur,2.91,12.66,31.56,0.42,31.98,21.68,69.22,75.18
652,2004,19,Kerala,Kannur,3.02,12.92,31.06,0.58,31.64,21.36,68.93,74.99
652,2005,19,Kerala,Kannur,3.28,13.13,30.32,0.75,31.08,21.5,68.99,76.4
652,2006,19,Kerala,Kannur,3.11,14.08,33.2,0.79,33.99,17.88,69.08,84.35
652,2007,19,Kerala,Kannur,3.32,13.98,40.61,5.25,45.86,13.95,77.11,85.65
652,2008,19,Kerala,Kannur,5.11,11.97,44.04,4.04,48.08,12.47,77.62,81.72
652,2009,19,Kerala,Kannur,2.71,11.9,35.91,5.04,40.94,11.76,67.29,79.77
652,2010,19,Kerala,Kannur,2.11,17.93,44.28,5.8,50.06,14.55,84.66,88.09
652,2011,19,Kerala,Kannur,1.49,12.54,43.13,8.68,51.8,11.42,77.24,96.15
652,2012,19,Kerala,Kannur,4.47,12.75,7.44,34.9,42.34,12.29,71.86,87.79
652,2013,19,Kerala,Kannur,1.73,13.16,7.76,35.79,43.55,11.79,70.22,90.03
652,2014,19,Kerala,Kannur,1.54,13.9,9.25,40.54,49.79,12.26,77.49,92.86
652,2015,19,Kerala,Kannur,1.46,13.64,10.71,37.38,48.09,11.13,74.33,2.35
652,2016,19,Kerala,Kannur,1.3,13.58,12.52,36.25,48.77,11.31,74.95,0
652,2017,19,Kerala,Kannur,1.57,15.29,12.16,35.81,47.97,11.09,75.91,0
653,2000,19,Kerala,Eranakulam,14.82,2.07,1.2,1.2,1.2,10.22,35.49,55.26
653,2001,19,Kerala,Eranakulam,15.47,3.16,10.41,1.2,10.61,11.67,50.91,51.49
653,2002,19,Kerala,Eranakulam,18.75,4.39,0.35,1.2,1.2,10.48,45.57,53.21
653,2003,19,Kerala,Eranakulam,22.69,3.19,10.21,3.58,13.77,6.75,46.4,51.2
653,2004,19,Kerala,Eranakulam,22.51,3.2,11.17,4.02,15.19,7.03,47.92,56.53
653,2005,19,Kerala,Eranakulam,21.25,3.75,11.17,3.75,14.93,7.13,47.06,56.3
653,2006,19,Kerala,Eranakulam,20.19,3.47,10.02,3.85,13.87,6.32,43.84,53.67
653,2007,19,Kerala,Eranakulam,12.29,3.22,7.44,4.07,11.51,4.33,31.35,43.2
653,2008,19,Kerala,Eranakulam,13.8,3.27,8.38,4.66,13.05,3.77,33.9,43.51
653,2009,19,Kerala,Eranakulam,12.01,3.85,7.73,4.74,12.47,4.35,32.69,42.26
653,2010,19,Kerala,Eranakulam,14.93,5.18,8.33,4.9,13.23,5.55,38.9,40.85
653,2011,19,Kerala,Eranakulam,9.78,4.71,8.31,5.27,13.58,5.06,33.13,43.9
653,2012,19,Kerala,Eranakulam,8.99,4.39,0.73,7.39,8.12,9.61,31.1,39.93
653,2013,19,Kerala,Eranakulam,8.91,5.17,1.09,8.21,9.29,8.87,32.24,39.68
653,2014,19,Kerala,Eranakulam,8.96,5.05,1.15,8.13,9.28,8.26,31.55,38.74
653,2015,19,Kerala,Eranakulam,7.6,5.33,1.3,8.64,9.94,7.31,30.17,1.2
653,2016,19,Kerala,Eranakulam,7.26,5.98,1.61,8.5,10.11,6.84,30.19,0
653,2017,19,Kerala,Eranakulam,10.16,5.49,1.79,8.94,10.72,6.51,32.89,0
655,2000,19,Kerala,Kottayam,7.26,2.01,1.8,1.8,1.8,17.49,27.92,31.41
655,2001,19,Kerala,Kottayam,5.77,2.88,0,1.8,1.8,16.68,26.8,29.63
655,2002,19,Kerala,Kottayam,4.72,6.81,0.01,1.8,1.8,15.53,28.69,30.52
655,2003,19,Kerala,Kottayam,3.16,4.44,2.62,0.08,2.7,15.94,26.23,26.93
655,2004,19,Kerala,Kottayam,3.34,4.49,2.69,0.13,2.81,17,27.63,31.69
655,2005,19,Kerala,Kottayam,3.34,4.55,2.7,0.14,2.83,17.61,28.32,33.68
655,2006,19,Kerala,Kottayam,3,4.62,2.47,0.12,2.59,17.11,27.3,33.02
655,2007,19,Kerala,Kottayam,2.74,5.43,3.24,0.29,3.53,17.54,29.24,33.6
655,2008,19,Kerala,Kottayam,3.3,5.3,2.69,1.69,4.38,16.1,29.07,30.48
655,2009,19,Kerala,Kottayam,3.45,7.67,4.4,1.02,5.42,22.33,38.86,42.56
655,2010,19,Kerala,Kottayam,4.28,8.54,4.72,0.87,5.59,18.73,37.13,41.91
655,2011,19,Kerala,Kottayam,2.52,12.34,5.56,0.99,6.55,24.12,45.53,51.83
655,2012,19,Kerala,Kottayam,2.42,11.23,1.24,5.13,6.37,24.56,44.57,52.95
655,2013,19,Kerala,Kottayam,1.1,12.13,2.24,5.86,8.11,21.01,42.35,49.67
655,2014,19,Kerala,Kottayam,1.12,13.32,2.33,7.07,9.39,22.79,46.64,55.18
655,2015,19,Kerala,Kottayam,1.01,13.61,3.34,8.62,11.96,21.24,47.82,1.8
655,2016,19,Kerala,Kottayam,1.43,15.6,4.67,8.41,13.07,17.05,47.16,0
655,2017,19,Kerala,Kottayam,1.35,15.84,5.08,9.56,14.65,20.33,52.15,0
656,2000,19,Kerala,Kozhikode,1.79,0.33,1,1,1,1.42,5.03,9.92
656,2001,19,Kerala,Kozhikode,2.01,0.47,0,1,1,2.74,7.2,12.61
656,2002,19,Kerala,Kozhikode,1.72,0.32,1.39,1,1.39,5.49,9.47,15.31
656,2003,19,Kerala,Kozhikode,1.71,0.19,1.37,0.22,1.59,7,10.48,16.26
656,2004,19,Kerala,Kozhikode,1.82,0.2,1.51,0.84,2.35,7.2,11.57,17.72
656,2005,19,Kerala,Kozhikode,2.26,0.3,1.48,0.89,2.36,7.22,12.14,19.94
656,2006,19,Kerala,Kozhikode,2.02,0.35,2.03,0.62,2.65,7.41,12.43,20.94
656,2007,19,Kerala,Kozhikode,1.7,0.59,4.36,0.58,4.94,7.97,15.19,20.36
656,2008,19,Kerala,Kozhikode,2.45,0.45,3.16,0.64,3.8,7.25,13.96,19.34
656,2009,19,Kerala,Kozhikode,1.46,0.21,3.22,0.17,3.37,9.42,14.47,17.95
656,2010,19,Kerala,Kozhikode,1.31,0.7,3.37,0.29,3.65,9.77,15.44,19.63
656,2011,19,Kerala,Kozhikode,0.99,0.56,3.04,1.15,4.2,8.68,14.42,19.48
656,2012,19,Kerala,Kozhikode,1.2,0.41,0.09,2.55,2.65,9.71,13.96,20.17
656,2013,19,Kerala,Kozhikode,1.05,0.46,0.05,2.5,2.54,9.47,13.53,18.25
656,2014,19,Kerala,Kozhikode,1.17,0.4,0.05,2.7,2.75,10.44,14.77,18.08
656,2015,19,Kerala,Kozhikode,1,0.56,0.06,2.41,2.47,8.75,12.78,1.65
656,2016,19,Kerala,Kozhikode,0.88,0.55,0.04,2.76,2.8,8.18,12.42,0
656,2017,19,Kerala,Kozhikode,0.94,0.55,0.02,2.91,2.93,8.81,13.23,0
657,2000,19,Kerala,Malappuram,1.36,4.31,0,13.42,13.42,10.63,29.72,38.81
657,2001,19,Kerala,Malappuram,1.08,4.05,0,11.28,11.28,10.45,26.86,37.35
657,2002,19,Kerala,Malappuram,1.8,2.98,10.32,0,10.32,8.61,24.03,33.55
657,2003,19,Kerala,Malappuram,1.53,2.67,4.92,0.52,5.44,8.37,18.01,33.62
657,2004,19,Kerala,Malappuram,1.67,2.63,5.35,6.52,11.87,8.28,24.44,34.89
657,2005,19,Kerala,Malappuram,1.36,2.66,5.51,5.88,11.39,8.31,23.72,39.26
657,2006,19,Kerala,Malappuram,1.52,2.92,7.16,5.23,12.39,7.48,24.31,37.72
657,2007,19,Kerala,Malappuram,3.04,4.84,10.59,1.37,11.97,4.82,24.66,34.19
657,2008,19,Kerala,Malappuram,2.73,4.76,12.02,1.5,13.52,5.87,26.88,35.81
657,2009,19,Kerala,Malappuram,3.13,4.23,11.75,1.79,13.53,4.63,25.52,35.61
657,2010,19,Kerala,Malappuram,3.33,5.76,13.24,1.54,14.77,4.02,27.87,36.89
657,2011,19,Kerala,Malappuram,4.28,5.6,17.07,1.4,18.47,4.09,32.44,42.2
657,2012,19,Kerala,Malappuram,3.86,5.11,1.28,16.07,17.36,4.6,30.93,40.64
657,2013,19,Kerala,Malappuram,2.98,4.52,0.94,16.88,17.83,5.3,30.62,39.4
657,2014,19,Kerala,Malappuram,2.88,4.66,1.09,18.11,19.2,6.02,32.76,41.22
657,2015,19,Kerala,Malappuram,2.82,4.49,1.36,16.09,17.45,5.44,30.2,1
657,2016,19,Kerala,Malappuram,2.48,4.09,1.24,13.56,14.8,4.75,26.12,0
657,2017,19,Kerala,Malappuram,2.62,3.77,1.57,13.79,15.36,4.4,26.15,0
658,2000,19,Kerala,Palakkad,49.99,5.61,0,14.82,14.82,11.61,82.03,97.86
658,2001,19,Kerala,Palakkad,44.33,4.38,0.01,14.63,14.64,11.6,74.95,93.06
658,2002,19,Kerala,Palakkad,42.33,4.53,0.94,15.98,16.92,11.76,75.53,89.59
658,2003,19,Kerala,Palakkad,40.83,3.88,13.38,1.14,14.52,10.81,70.04,81.03
658,2004,19,Kerala,Palakkad,40.37,3.96,13.31,2.12,15.43,10.7,70.46,92.35
658,2005,19,Kerala,Palakkad,42.32,4.11,14.85,2.14,16.99,13.58,77,91.16
658,2006,19,Kerala,Palakkad,42.75,4.21,16.03,2.64,18.67,13.71,79.34,107.12
658,2007,19,Kerala,Palakkad,45.95,5.2,19.3,6.21,25.52,12.02,88.68,103.14
658,2008,19,Kerala,Palakkad,48.44,5.32,18.62,7.42,26.04,13.23,93.03,108.52
658,2009,19,Kerala,Palakkad,46.77,5.81,19.63,5.63,25.25,11.8,89.64,107.38
658,2010,19,Kerala,Palakkad,42.51,6.07,15.41,5.65,21.05,13.06,82.69,98.89
658,2011,19,Kerala,Palakkad,42.06,6.76,14.78,8.07,22.85,18.64,90.3,104.51
658,2012,19,Kerala,Palakkad,37.15,5.09,8.06,14.45,22.51,20.29,85.03,95.37
658,2013,19,Kerala,Palakkad,41.47,5.36,10.32,12.88,23.19,20,90.02,107.91
658,2014,19,Kerala,Palakkad,42.17,5,8.59,14.91,23.49,20.27,90.93,110.11
658,2015,19,Kerala,Palakkad,42.47,5.87,8.74,13.07,21.81,17.11,87.25,1
658,2016,19,Kerala,Palakkad,25.09,4.93,13.07,10,23.07,15.2,68.29,0
658,2017,19,Kerala,Palakkad,35.29,4.46,13.28,9.28,22.56,12,74.31,0
659,2000,19,Kerala,Kollam,0.94,0.44,2,1.92,1.92,2.87,5.76,9.14
659,2001,19,Kerala,Kollam,0.98,0.33,5.2,1.94,5.15,3.31,6.22,9.53
659,2002,19,Kerala,Kollam,1.06,0.32,0,1.85,1.85,3.25,6.16,8.73
659,2003,19,Kerala,Kollam,1.17,0.27,2.58,0.04,2.62,2.98,7.04,10.21
659,2004,19,Kerala,Kollam,1.28,0.28,2.87,0.05,2.92,2.99,7.46,12.71
659,2005,19,Kerala,Kollam,2.14,0.29,3.42,0.07,3.49,2.81,8.74,13.58
659,2006,19,Kerala,Kollam,2.39,0.36,3.66,0.12,3.77,2.37,8.88,15.43
659,2007,19,Kerala,Kollam,3.25,0.44,4.1,0.1,4.19,2.13,10.01,13.11
659,2008,19,Kerala,Kollam,3.73,0.37,5.04,0.08,5.12,1.99,11.19,13.16
659,2009,19,Kerala,Kollam,3.98,0.23,4.08,0.05,4.13,1.9,10.23,16.33
659,2010,19,Kerala,Kollam,2.7,0.12,4.09,0.09,4.19,2.72,9.72,15.29
659,2011,19,Kerala,Kollam,3.36,0.14,4.25,0.03,4.27,0.52,8.29,13.89
659,2012,19,Kerala,Kollam,2.96,0.28,0.06,4.43,4.49,0.41,8.12,11.56
659,2013,19,Kerala,Kollam,3.98,0.19,0.01,3.99,4,0.74,8.9,10.57
659,2014,19,Kerala,Kollam,3.93,0.17,0.05,5.02,5.07,0.63,9.8,10.69
659,2015,19,Kerala,Kollam,4.15,0.09,0.03,5.22,5.27,1.8,11.3,2
659,2016,19,Kerala,Kollam,4.21,0.11,0.04,5.2,5.23,0.92,10.46,0
659,2017,19,Kerala,Kollam,3.83,0.2,0.01,4.72,4.73,1.8,10.55,0
660,2000,19,Kerala,Thrissur,19.54,9.05,0,40.51,40.51,16.58,85.68,93.73
660,2001,19,Kerala,Thrissur,19.22,8.86,14.83,16.35,31.18,14.32,73.57,86.67
660,2002,19,Kerala,Thrissur,19.6,7.99,0.05,37.15,37.2,15.94,80.73,90.23
660,2003,19,Kerala,Thrissur,23.13,7.11,35.68,2.12,37.8,11.44,79.48,87.56
660,2004,19,Kerala,Thrissur,24.65,7.21,36.77,6.16,42.93,13.67,88.46,92.18
660,2005,19,Kerala,Thrissur,24.93,7.43,37.2,5.82,43.01,12.39,87.76,90.35
660,2006,19,Kerala,Thrissur,23.97,6.61,36.58,4.11,40.69,11.03,82.29,84.45
660,2007,19,Kerala,Thrissur,14.97,4.84,37.19,3.96,41.15,7.6,68.55,81.59
660,2008,19,Kerala,Thrissur,16.21,5.52,35.24,1.72,36.96,9.88,68.58,77.39
660,2009,19,Kerala,Thrissur,18.32,4.05,35.88,1.01,36.89,7.77,67.04,78.17
660,2010,19,Kerala,Thrissur,14.88,3.81,40.66,1.72,42.38,7.58,68.65,77.31
660,2011,19,Kerala,Thrissur,14.12,3.68,37.19,1.33,38.52,8.07,64.4,87.9
